"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"I mean I'd rather a robot make my clothes than a basically a slave","0","0","2026-04-16T18:54:38.000Z","kelbrexmalti","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7085957342747280389","7629432434706891542","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7085960601343623174~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c6a1559&x-expires=1776834000&x-signature=iK9Iijg%2B%2Bn7jnhxJxScLMZnz0Io%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"awful","0","0","2026-04-16T18:35:28.000Z","aurelia24215","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7607072805146346518","7629427505384555286","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/47b4881764fcdc509f76e020335dedc0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea17d882&x-expires=1776834000&x-signature=YUfNfGTbXtP7gWltqzYSF7If%2FbQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Just evil and twisted","0","0","2026-04-15T22:27:42.000Z","ceeceekay43","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7362268359117620229","7629116190124638997","https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8b87fd70&x-expires=1776834000&x-signature=xQ5eYugYmCz1AA%2BnurTEZQ%2FIBLc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"It’s called digging their own grave","0","0","2026-04-15T22:20:44.000Z","unknown____719","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6839056283007894530","7629114403490153224","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/286e14fac202aa9efc510dfa947fbf3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ad3f453e&x-expires=1776834000&x-signature=M8%2Bv9NH0ePx2kQucJeYAQ%2BPRi4c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"traders","0","0","2026-04-15T21:52:14.000Z","feaknz","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6517859974859931657","7629107059443335957","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/e0421e10aaad9c18ff7f80cd026c94e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eef5b553&x-expires=1776834000&x-signature=zqoNn2uzueAGxzyY%2BsBs3GcMFH8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"you know all these influencers types trying to sell us stuff on tiktok shop these days?
They're training ai to replace them as well, soon it'll be all ai videos trying to sell us stuff","0","0","2026-04-15T21:10:04.000Z","yennatracnif","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7012040834561885190","7629096261261656854","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/8c49c0b76459f92e1f0ffafe69c14b8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2a5b9a12&x-expires=1776834000&x-signature=mO3lRcd8zCnRNjiHKz6NHaGnEFY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"like a lure bird making the sound of a chainsaw😳","0","0","2026-04-15T21:09:10.000Z","t.pach2","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7478788979551224865","7629096015669281558","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2b5838abc2607cf967442a636cd2bb95~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2ff1a0ec&x-expires=1776834000&x-signature=Xbod0LBcmNuDma53%2BKqBuvBLNro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"and so all these people will be out of work and kicked out onto the street, shame","0","0","2026-04-15T20:12:03.000Z","draee.l","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7470558112959087648","7629081316419470102","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c6323fe7a76e9b14be56bba057fa6fcf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a5fa73cd&x-expires=1776834000&x-signature=3g4hH8hgY1BlhSj%2BBLOOZJGJK70%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"This is just the initial step to colon human being.","0","0","2026-04-15T20:10:35.000Z","geopeng","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6854245350230115333","7629080924806808342","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/54d8c273a0ae08be396bfbc62b67dde2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=da1a8716&x-expires=1776834000&x-signature=5B%2BkBFzFcMToj1iqHsTIIQ7%2B%2Fo4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"it's normal 🤔 and if someone say like😱 they are 🙉🙊🙉😢😢😢","0","0","2026-04-15T18:18:18.000Z","rikurico","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6774704816243065862","7629052003184050966","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7321554803762036741~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e467bed9&x-expires=1776834000&x-signature=VQrvvBZXa6nZmHE0WZB0jmscLEI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"AI will replace them even though they are paid 1 cent an hour 😂😂😂","0","0","2026-04-15T17:34:21.000Z","pochoqak","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7451986025470067744","7629040677237752598","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/535ca0223b924541b7e0e8bf0625b7af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b6b2c7d0&x-expires=1776834000&x-signature=C4JqUwyCnxzoSSs54Bj9tu1uojo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Horrible","0","0","2026-04-15T17:26:40.000Z","monseboo9","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6811956662010987525","7629038682414678817","https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/af7f83c191cf804210816d8343be8d4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=70793f11&x-expires=1776834000&x-signature=lGc95Twsq7%2F0vX8%2B%2B1CJB46F1So%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"well who own these AIs and factories... the rich will get richer and the poor will be super poor. they will die off.","0","0","2026-04-15T17:26:16.000Z","sabre.tooth06","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7294739444195148833","7629038579268535062","https://p19-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=84f9340f&x-expires=1776834000&x-signature=ZXBoy%2BC8iHnGM0m%2By3AstFICigk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"imagine AI telling people what they see in a video. 🫪 apply for a job","0","0","2026-04-15T16:14:55.000Z","numb3rkolm","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7114665262424048645","7629020193940275991","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/74a834096e84d31f1a246aaa8b81cfcc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=14e94b76&x-expires=1776834000&x-signature=FbCv0VYvRblgWy1HrWVc7r7u5ZM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Fucking humanity is morally bankrupt 💯😈👌","0","0","2026-04-15T14:46:53.000Z","abdullah.aboo.bak","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7157133518601454594","7628997507570041621","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7313160674048212994~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c55c795&x-expires=1776834000&x-signature=C7AVWUtArHaodYyrQeCzjRCZO0k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Nshhh it's not, its to record them working. If they fall asleep of not working st all","0","0","2026-04-15T13:22:55.000Z","pureskin.beautyspa","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6921684401790272514","7628975842316354326","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/010c7ebe6b71661c18b6337d9e45f4ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76be26e6&x-expires=1776834000&x-signature=B4Crz7u6m9Y1NlTfn3kT%2Bz953cQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"slavery","0","0","2026-04-15T13:20:08.000Z","admirkerxhalliu","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7032691148049712134","7628975148779258641","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7124949338924515334~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3dff7842&x-expires=1776834000&x-signature=XCfomICDw%2Fvu4wdOiKD%2BSQ%2FoofA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"world needs supergene dwarf palm oil tree harvester please","0","0","2026-04-15T13:17:03.000Z","michaeljosephanich","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7050780641671791622","7628974379409408786","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7070787194473938946~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=467f5e7b&x-expires=1776834000&x-signature=zVO6E%2FpZB34Keqxnc5HYIWbA%2B%2FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"International movements must begin to stop these travesties and human destruction. What need is there for a machine to work instead of a skilled craftsman who supports his children?","0","0","2026-04-15T13:00:39.000Z","evercool2","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6850543217907221509","7628970127615099669","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0a05b46c9b169416ffdabbf62266216c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a374f6e7&x-expires=1776834000&x-signature=117%2BvXnS2PLu0Cx6LUcK8mPx88I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"they don't know they're gonna lose their jobs very soon and be replaced","0","0","2026-04-15T11:13:27.000Z","music_7ii","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6532007704263688193","7628942503022560020","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b4d8ebebc899c7f721057193b24f735a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a239cd20&x-expires=1776834000&x-signature=zHI%2BgRNIKJnxpMcvGbch7tFOLKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Good, maybe we can break free of this monotonous soul destroying work.","0","0","2026-04-15T09:58:56.000Z","tdizzle734","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7426252843823039520","7628923225251480342","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/48dc54f629df4f319fcbef903989cd25~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=28cfb619&x-expires=1776834000&x-signature=ffYnwpsCxYYFp3TC42uTHqt3i44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"AI can replace CEO’s too","0","0","2026-04-15T08:47:59.000Z","raelshodges","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6815576066746696709","7628905037468992274","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/7c465103afbb86c04177a866aa49b833~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5db6e3d4&x-expires=1776834000&x-signature=8Yh0IJyPFTJmKwPeUlat8FcFAuk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"this shouldn't be allowed. we killing our future with our own hands","0","0","2026-04-15T08:43:40.000Z","jungli87","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7045754872645682177","7628903923873268498","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/7320073435705507858~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7685349d&x-expires=1776834000&x-signature=rZjcLfWKrcfXkn5vRvCDnguCCBg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"except the conditions will be too bad for the AI's too and they'll have to rehire the men who will do it for their family and the AI's won't!😂","0","0","2026-04-15T08:29:28.000Z","jackie_knows","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7143690173825025029","7628900200753087254","https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/ad9ef03b03c0eaac4ad13978c098b78c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9b312c5a&x-expires=1776834000&x-signature=qjK3h8%2BiI0uxxYIgvCvDKwElXvI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"That won’t happen as the labour in India is cheaper that a robot","0","0","2026-04-15T08:17:46.000Z","old.nick22","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7619145916579054614","7628897127029277462","https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/5f8feebb6251718ebe42a1b227c9ab4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2aed7a4e&x-expires=1776834000&x-signature=mYHOqY4uUOstTkEZ4zZQXlCXriA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"the end is near","0","0","2026-04-15T08:16:19.000Z","aaronfox817","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7472578802767217669","7628896060879078165","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/4abc67e90a78f5a3b05008fbdff012c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9cc6c2fa&x-expires=1776834000&x-signature=6B11e0N1scFqK1mT4cuCpvXcxG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"this is the only way to teach it","0","0","2026-04-15T08:15:58.000Z","goldschoolstudio","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7129161153155122181","7628896718708933398","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7129161315355983878~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a7dbb752&x-expires=1776834000&x-signature=cOAneFbveJ5Ze516jtzCvEG0ZO8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"People won’t have jobs, people won’t be able to buy things, people won’t be able to sell things they’ve produced, businesses will fail, society will fall apart, people won’t be able to buy food, society will go back to the stone age but surrounded and controlled by technology. The downfall of humanity so companies can save a few quid.","0","0","2026-04-15T07:43:29.000Z","scattysquirell","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7436031308340003873","7628888322903687958","https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/9be48f19f09541b19ea620b18d2d628a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f65c5adf&x-expires=1776834000&x-signature=a2blRnP%2BpjK%2FhZMzdtCRIr7voDE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Helping the company make them redundant in the near future. 🤣🤣🤣 You couldn't make this up!","0","0","2026-04-15T07:32:55.000Z","user3305136179324","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6978073286966739973","7628885638087426819","https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/265beba2538475d0dbeef13aa50620a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7bd6147e&x-expires=1776834000&x-signature=xC1DT72JFxTg1LdWYsazzAdJewE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Will the robot start doing the headbob also?","0","0","2026-04-15T06:38:37.000Z","harry.buds","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7476445075008439312","7628871678630069012","https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/aae4b3953e79ce0007f6d60239a8d26c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c31d7895&x-expires=1776834000&x-signature=GNXf7lbUjuv6MrMZRR7qBEPxDLs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"no itvisnt its making sure they dont skive off","0","0","2026-04-15T05:36:38.000Z","birkenheadboy","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6839002345369715717","7628855610218578710","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/4c956cf25aca6461c8816460d268fc15~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=81ffcbe3&x-expires=1776834000&x-signature=DP4Os7vDlIzAXsvblCH319WsMvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"זה יכול להיות רעיון טוב מאוד, וזה יכול להיות רעיון גרוע עד מפחיד.
הכל תלוי באיך האנושות תיישם את זה אם אנחנו ניקח את זה למקום של התייעלות ושל דאגה לזולת או של רעב עולמי בחוסר תעסוקה מוחלט...🤔🤔🤔","0","0","2026-04-15T05:32:46.000Z","icomplex4","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7522154501059429383","7628854684388836117","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/6fac39e7fca90f8ccf7fedcddf8f5551~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=198f912f&x-expires=1776834000&x-signature=LV8bybZHk%2FVxX6TmiIX4tttebVU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"They are destroying their livelihoods and will all be out of work soon","0","0","2026-04-15T16:41:55.000Z","sara2023242","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7001551380553483269","7629027178503488263","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a81b12b76145852067b013f63a9a40df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5014851d&x-expires=1776834000&x-signature=4DtamGriPTp0gtFiTkByBTPRluI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤣🤣🤣","1","0","2026-04-17T03:01:11.000Z","vashtur","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7375853731683992581","7629557761584825105","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9a92b7cbd33f88c581b0316f2a9e5f44~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ffd68954&x-expires=1776834000&x-signature=a5u5yB6TUE9Vuj62aVbL3VMIVck%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🥰🥰🥰","0","0","2026-04-16T23:11:57.000Z","manbash0070","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7054690937331074053","7629498631032980246","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9394424&x-expires=1776834000&x-signature=OTkMua00Ofj5zSO9SowKyTr%2FCWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤔🤔🤔","0","0","2026-04-18T16:45:57.000Z","om.i87","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7386749979731477536","7630141440148276000","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7389202218694410272~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=93a5eae5&x-expires=1776834000&x-signature=dErMJY8DsmsZOBT0GlZdpLmexMY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"💖💖💖","0","0","2026-04-16T12:07:02.000Z","jo24543","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7479520389820449798","7629327392537182984","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/45505ed7aace0e16cfc73b71a7120c40~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c1d7ae1&x-expires=1776834000&x-signature=kCPMHT69naTNFN3wqGSXeCc%2BArQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂","0","0","2026-04-15T12:06:09.000Z","foulcen","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6737323818056844294","7628956080814670614","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7335609744704897029~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ede5255b&x-expires=1776834000&x-signature=X8cdheuwcDTbIf4r9qWfY7DH2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂😂😂","0","0","2026-04-15T11:59:39.000Z","petr.sadlek","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7375663187255002145","7628954377609118486","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7375664674869608481~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c29cc370&x-expires=1776834000&x-signature=ytK4RWz8zdSI2yMiwxpSIPzheQ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😴","0","0","2026-04-16T14:30:21.000Z","celebsuett","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6733040588714017798","7629364316038595350","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4a9803bf4b71ff41f93ee323ad1bc884~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c595652&x-expires=1776834000&x-signature=9aL6KVX8B%2F10wInzl95qCWUTTiA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😁😁😁","0","0","2026-04-18T19:17:45.000Z","barbra_katrina2.0","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7253021603432121349","7630180536128832257","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1124564e36fb0b479edbd58fc6b2d849~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1613aae6&x-expires=1776834000&x-signature=7ot6jH8YhSo7ZgurWmudEZn0d%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😳😳😳😳😳😳","0","0","2026-04-15T12:44:57.000Z","thembelamaqungo","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6851971583033394181","7628966060482741012","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3da860a027ab69f02ed6554dd63f2f4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0129fb93&x-expires=1776834000&x-signature=WWDdnogOaqNQq%2BkzjMUbiRfDijQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂","1","0","2026-04-14T21:49:06.000Z","obi_nissi","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7317671001382421509","7628735198884627220","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/15cea9b6a1980b042974fa30d14b9c2c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ec1b391&x-expires=1776834000&x-signature=NQyqROyl0XVVKOVtTW8BWResQ5o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"1️⃣☢️1️⃣","1","0","2026-04-14T15:41:34.000Z","monika.flisnik","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7480991118273954838","7628640517081350934","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/12a57a76ebfa3277fc9e85ac6b01dbc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b829aa4&x-expires=1776834000&x-signature=7Vp1jV%2Bf6XesEyI31NJFShWJIeI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"1️⃣☢️1️⃣🕊️1️⃣☢️1️⃣😁1️⃣☢️1️⃣🕊️1️⃣☢️1️⃣","1","0","2026-04-14T15:41:22.000Z","monika.flisnik","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7480991118273954838","7628640457266430742","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/12a57a76ebfa3277fc9e85ac6b01dbc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b829aa4&x-expires=1776834000&x-signature=7Vp1jV%2Bf6XesEyI31NJFShWJIeI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"1️⃣☢️1️⃣⚡⚡1️⃣☢️1️⃣","1","0","2026-04-14T15:41:28.000Z","monika.flisnik","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7480991118273954838","7628640478548345622","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/12a57a76ebfa3277fc9e85ac6b01dbc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b829aa4&x-expires=1776834000&x-signature=7Vp1jV%2Bf6XesEyI31NJFShWJIeI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@tripengun","0","0","2026-04-16T06:51:43.000Z","forma_na_browarach","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6889919061208073221","7629246076751151894","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/13f809257d6b17b0cdb21a811b1c8f23~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1dbf723&x-expires=1776834000&x-signature=oTSF91DVzyzGu2i1dyW%2FYUyuNf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😎😎😎","0","0","2026-04-16T07:03:52.000Z","pissdofinsouthafrica","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7152802626861597701","7629249265597170440","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1c70e27eb165d83efe263e489b4fe8b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=565f8cb3&x-expires=1776834000&x-signature=oPKZnUus46pr0ZirgNxRriZdunY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🔥🔥🔥","0","0","2026-04-16T21:52:13.000Z","stx093","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7253466506305602565","7629478077828334352","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4495501a3896bdd827027386577bef52~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab6fd658&x-expires=1776834000&x-signature=YA3yicH4G7yUl4Qoej5LUGrEyxE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
